GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0041300145,1610612759,Spurs,SAS,San Antonio,240:00,116.1,117.2,108.9,110.8,7.2,6.5,0.585,4.0,18.5,,0.745,,6.391,6.5,0.511,0.546,1.0,0.198,94.24,93.0,77.5,93,0.546
0041300146,1610612742,Mavericks,DAL,Dallas,240:00,112.4,115.3,116.4,112.1,-4.1,3.2,0.4,1.13,13.7,0.3,0.806,0.512,15.911,16.3,0.563,0.579,1.0,0.195,97.94,98.5,82.08,98,0.464
0041300146,1610612759,Spurs,SAS,San Antonio,240:00,116.4,112.1,112.4,115.3,4.1,-3.2,0.525,1.5,17.2,0.194,0.7,0.488,14.687,14.1,0.58,0.636,1.0,0.203,97.94,98.5,82.08,99,0.536
0041300147,1610612742,Mavericks,DAL,Dallas,240:00,97.5,101.1,125.9,124.0,-28.4,-22.9,0.583,1.5,16.1,0.302,,,14.216,14.7,0.46,0.503,1.0,0.199,96.5,95.5,79.58,95,0.371
0041300147,1610612759,Spurs,SAS,San Antonio,240:00,125.9,124.0,97.5,101.1,28.4,22.9,0.5,1.75,17.3,,0.698,,12.696,12.5,0.635,0.672,1.0,0.195,96.5,95.5,79.58,96,0.629
0041300151,1610612760,Thunder,OKC,Oklahoma City,240:00,104.1,104.2,88.1,91.5,16.0,12.7,0.647,1.69,17.6,0.182,0.738,0.514,13.53,13.5,0.474,0.555,1.0,0.198,96.86,95.0,79.17,96,0.658
0041300151,1610612763,Grizzlies,MEM,Memphis,240:00,88.1,91.5,104.1,104.2,-16.0,-12.7,0.606,3.33,15.3,0.262,0.818,0.486,6.145,6.4,0.374,0.411,1.0,0.201,96.86,95.0,79.17,94,0.342
0041300152,1610612760,Thunder,OKC,Oklahoma City,265:00,108.2,109.4,117.4,116.8,-9.1,-7.5,0.541,2.22,15.0,0.351,,,9.278,9.4,0.446,0.505,1.0,0.198,86.74,86.49,72.08,96,0.436
0041300152,1610612763,Grizzlies,MEM,Memphis,265:00,117.4,116.8,108.2,109.4,9.1,7.5,0.698,3.33,22.0,,0.649,,9.518,9.5,0.517,0.569,1.0,0.199,86.74,86.49,72.08,95,0.564
0041300153,1610612760,Thunder,OKC,Oklahoma City,265:00,93.9,95.0,97.4,99.0,-3.5,-4.0,0.382,0.81,10.1,0.339,0.673,0.5,15.81,16.0,0.42,0.474,1.0,0.2,91.38,90.11,75.09,100,0.434
0041300153,1610612763,Grizzlies,MEM,Memphis,265:00,97.4,99.0,93.9,95.0,3.5,4.0,0.512,1.4,15.6,0.327,0.661,0.5,14.911,15.2,0.467,0.497,1.0,0.199,91.38,90.11,75.09,99,0.566
0041300154,1610612760,Thunder,OKC,Oklahoma City,265:00,92.2,92.9,88.9,90.8,3.3,2.1,0.424,0.67,10.5,0.424,0.651,0.541,21.042,21.2,0.411,0.466,1.0,0.202,90.53,89.21,74.34,99,0.518
0041300154,1610612763,Grizzlies,MEM,Memphis,265:00,88.9,90.8,92.2,92.9,-3.3,-2.1,0.543,1.36,13.9,0.349,0.576,0.459,13.983,14.3,0.404,0.427,1.0,0.198,90.53,89.21,74.34,98,0.482
0041300155,1610612760,Thunder,OKC,Oklahoma City,265:00,100.7,102.1,104.8,103.1,-4.1,-1.0,0.667,1.41,17.0,0.35,0.741,0.535,17.283,17.5,0.457,0.493,1.0,0.199,87.76,87.85,73.21,97,0.437
0041300155,1610612763,Grizzlies,MEM,Memphis,265:00,104.8,103.1,100.7,102.1,4.1,1.0,0.568,2.1,16.2,0.259,0.65,0.465,10.478,10.3,0.466,0.508,1.0,0.199,87.76,87.85,73.21,97,0.563
0041300156,1610612760,Thunder,OKC,Oklahoma City,240:00,114.3,113.0,89.1,91.3,25.2,21.7,0.405,1.15,13.2,0.263,0.727,0.538,14.286,14.1,0.54,0.605,1.0,0.202,92.66,92.0,76.67,92,0.677
0041300156,1610612763,Grizzlies,MEM,Memphis,240:00,89.1,91.3,114.3,113.0,-25.2,-21.7,0.613,1.9,15.3,0.273,0.737,0.462,10.602,10.9,0.392,0.441,1.0,0.199,92.66,92.0,76.67,92,0.323
0041300157,1610612760,Thunder,OKC,Oklahoma City,240:00,128.8,125.0,106.9,113.5,21.9,11.5,0.524,1.1,17.7,,0.688,,21.459,20.8,0.688,0.73,1.0,0.202,97.58,96.0,80.0,96,0.544
0041300157,1610612763,Grizzlies,MEM,Memphis,240:00,106.9,113.5,128.8,125.0,-21.9,-11.5,0.595,1.57,16.4,0.313,,,13.731,14.6,0.476,0.556,1.0,0.198,97.58,96.0,80.0,96,0.456
0041300161,1610612744,Warriors,GSW,Golden State,240:00,100.0,107.9,103.6,104.0,-3.6,4.0,0.65,1.13,17.3,,0.673,,21.101,22.8,0.506,0.54,1.0,0.2,105.2,101.0,84.17,101,0.497
0041300161,1610612746,Clippers,LAC,Los Angeles,240:00,103.6,104.0,100.0,107.9,3.6,-4.0,0.667,1.41,17.0,0.327,,,16.765,16.8,0.482,0.523,1.0,0.199,105.2,101.0,84.17,101,0.503
0041300162,1610612744,Warriors,GSW,Golden State,240:00,97.1,99.0,134.8,140.8,-37.6,-41.8,0.5,0.69,13.6,,0.632,,25.773,26.3,0.5,0.558,1.0,0.2,101.64,98.5,82.08,99,0.269
0041300162,1610612746,Clippers,LAC,Los Angeles,240:00,134.8,140.8,97.1,99.0,37.6,41.8,0.617,2.23,20.7,0.368,,,12.695,13.3,0.639,0.701,1.0,0.199,101.64,98.5,82.08,98,0.731
0041300163,1610612744,Warriors,GSW,Golden State,240:00,97.4,103.2,103.0,103.2,-5.6,0.1,0.703,1.53,18.2,0.379,0.679,0.523,17.248,18.3,0.449,0.482,1.0,0.197,96.84,94.0,78.33,93,0.482
0041300163,1610612746,Clippers,LAC,Los Angeles,240:00,103.0,103.2,97.4,103.2,5.6,-0.1,0.625,1.92,18.6,0.321,0.621,0.477,13.667,13.7,0.512,0.51,1.0,0.198,96.84,94.0,78.33,95,0.518
0041300164,1610612744,Warriors,GSW,Golden State,240:00,123.8,124.2,97.4,102.1,26.4,22.1,0.78,2.13,24.0,0.229,0.727,0.506,15.736,15.8,0.655,0.684,1.0,0.197,97.44,95.0,79.17,95,0.646
0041300164,1610612746,Clippers,LAC,Los Angeles,240:00,97.4,102.1,123.8,124.2,-26.4,-22.1,0.606,1.05,15.8,0.273,0.771,0.494,19.084,20.0,0.494,0.554,1.0,0.197,97.44,95.0,79.17,95,0.354
0041300165,1610612744,Warriors,GSW,Golden State,240:00,109.2,109.6,120.2,121.5,-11.0,-11.9,0.6,1.71,18.3,0.354,0.689,0.516,14.837,14.9,0.529,0.552,1.0,0.199,94.2,93.5,77.92,94,0.437
0041300165,1610612746,Clippers,LAC,Los Angeles,240:00,120.2,121.5,109.2,109.6,11.0,11.9,0.541,1.67,15.9,0.311,0.646,0.484,12.761,12.9,0.539,0.601,1.0,0.2,94.2,93.5,77.92,93,0.563
0041300166,1610612744,Warriors,GSW,Golden State,240:00,105.0,107.5,101.5,105.3,3.4,2.2,0.571,2.5,15.0,0.355,0.638,0.492,8.396,8.6,0.433,0.475,1.0,0.201,96.4,93.5,77.92,93,0.504
0041300166,1610612746,Clippers,LAC,Los Angeles,240:00,101.5,105.3,105.0,107.5,-3.4,-2.2,0.688,1.83,16.4,0.362,0.645,0.508,12.305,12.8,0.436,0.492,1.0,0.199,96.4,93.5,77.92,94,0.496
0041300167,1610612744,Warriors,GSW,Golden State,240:00,117.0,116.3,120.6,122.3,-3.5,-6.0,0.641,1.39,18.2,0.256,0.75,0.494,17.408,17.3,0.582,0.641,1.0,0.199,103.96,103.5,86.25,104,0.458
0041300167,1610612746,Clippers,LAC,Los Angeles,240:00,120.6,122.3,117.0,116.3,3.5,6.0,0.565,1.86,18.9,0.25,0.744,0.506,13.395,13.6,0.602,0.646,1.0,0.199,103.96,103.5,86.25,103,0.542
0041300171,1610612745,Rockets,HOU,Houston,265:00,105.6,112.1,111.8,116.2,-6.1,-4.0,0.372,1.23,10.6,0.457,,,11.444,12.1,0.448,0.489,1.0,0.198,100.87,96.0,80.0,107,0.461
0041300171,1610612757,Trail Blazers,POR,Portland,265:00,111.8,116.2,105.6,112.1,6.1,4.0,0.333,1.17,10.0,,0.543,,10.993,11.4,0.479,0.534,1.0,0.2,100.87,96.0,80.0,105,0.539
0041300172,1610612745,Rockets,HOU,Houston,240:00,100.8,106.1,113.3,112.0,-12.5,-5.9,0.41,1.07,11.9,0.37,0.689,0.515,14.395,15.2,0.45,0.509,1.0,0.2,101.54,99.5,82.92,99,0.413
0041300172,1610612757,Trail Blazers,POR,Portland,240:00,113.3,112.0,100.8,106.1,12.5,5.9,0.575,1.64,17.3,0.311,0.63,0.485,14.159,14.0,0.524,0.584,1.0,0.202,101.54,99.5,82.92,100,0.588
0041300173,1610612745,Rockets,HOU,Houston,265:00,119.0,121.0,115.6,116.0,3.4,5.0,0.444,2.22,13.9,0.426,0.68,0.541,8.851,9.0,0.486,0.528,1.0,0.199,91.47,90.57,75.47,100,0.472
0041300173,1610612757,Trail Blazers,POR,Portland,265:00,115.6,116.0,119.0,121.0,-3.4,-5.0,0.512,1.91,15.6,0.32,0.574,0.459,10.965,11.0,0.511,0.567,1.0,0.198,91.47,90.57,75.47,100,0.528
0041300174,1610612745,Rockets,HOU,Houston,265:00,116.8,116.5,118.0,118.3,-1.2,-1.8,0.39,1.0,12.1,0.306,0.706,0.51,15.576,15.5,0.554,0.596,1.0,0.2,93.7,93.74,78.11,103,0.441
0041300174,1610612757,Trail Blazers,POR,Portland,265:00,118.0,118.3,116.8,116.5,1.2,1.8,0.556,2.27,17.8,0.294,0.694,0.49,10.557,10.6,0.555,0.59,1.0,0.2,93.7,93.74,78.11,104,0.559
0041300175,1610612745,Rockets,HOU,Houston,240:00,110.3,117.4,103.0,108.9,7.3,8.5,0.535,1.77,17.0,0.46,0.725,0.594,13.276,14.1,0.516,0.546,1.0,0.197,96.52,91.0,75.83,92,0.576
0041300175,1610612757,Trail Blazers,POR,Portland,240:00,103.0,108.9,110.3,117.4,-7.3,-8.5,0.389,1.27,11.9,0.275,0.54,0.406,11.564,12.2,0.488,0.526,1.0,0.198,96.52,91.0,75.83,90,0.424
0041300176,1610612745,Rockets,HOU,Houston,240:00,106.9,108.9,108.0,112.5,-1.0,-3.6,0.559,1.12,15.2,0.477,0.681,0.582,18.551,18.9,0.5,0.553,1.0,0.199,91.66,89.0,74.17,90,0.518
0041300176,1610612757,Trail Blazers,POR,Portland,240:00,108.0,112.5,106.9,108.9,1.0,3.6,0.4,1.17,11.9,0.319,0.523,0.418,13.089,13.6,0.482,0.54,1.0,0.199,91.66,89.0,74.17,88,0.482
0041300201,1610612754,Pacers,IND,Indiana,240:00,96.1,100.0,104.5,106.3,-8.4,-6.3,0.485,1.23,13.1,0.216,0.604,0.413,13.016,13.5,0.457,0.517,1.0,0.198,98.76,96.0,80.0,96,0.429
0041300201,1610612764,Wizards,WAS,Washington,240:00,104.5,106.3,96.1,100.0,8.4,6.3,0.657,1.35,16.7,0.396,0.784,0.587,17.411,17.7,0.476,0.522,1.0,0.197,98.76,96.0,80.0,96,0.571
0041300202,1610612754,Pacers,IND,Indiana,240:00,100.9,100.0,97.3,96.5,3.6,3.5,0.531,2.13,16.0,0.146,0.75,0.472,9.385,9.3,0.472,0.529,1.0,0.197,84.76,85.5,71.25,86,0.563
0041300202,1610612764,Wizards,WAS,Washington,240:00,97.3,96.5,100.9,100.0,-3.6,-3.5,0.556,2.0,17.3,0.25,0.854,0.528,11.865,11.8,0.481,0.481,1.0,0.199,84.76,85.5,71.25,85,0.437
0041300203,1610612754,Pacers,IND,Indiana,240:00,95.2,94.4,69.8,71.6,25.4,22.9,0.645,2.0,17.7,0.17,0.778,0.495,11.206,11.1,0.466,0.511,1.0,0.199,89.74,89.0,74.17,90,0.778
0041300203,1610612764,Wizards,WAS,Washington,240:00,69.8,71.6,95.2,94.4,-25.4,-22.9,0.417,0.56,9.1,0.222,0.83,0.505,19.947,20.5,0.356,0.383,1.0,0.198,89.74,89.0,74.17,88,0.222
0041300204,1610612754,Pacers,IND,Indiana,240:00,98.2,103.3,97.5,101.1,0.7,2.2,0.606,1.0,15.9,0.362,0.761,0.559,20.67,21.7,0.521,0.554,1.0,0.197,95.56,91.5,76.25,92,0.469
0041300204,1610612764,Wizards,WAS,Washington,240:00,97.5,101.1,98.2,103.3,-0.7,-2.2,0.611,1.57,17.8,0.239,0.638,0.441,14.837,15.4,0.487,0.527,1.0,0.199,95.56,91.5,76.25,91,0.531
0041300205,1610612754,Pacers,IND,Indiana,240:00,84.3,86.8,111.6,110.9,-27.3,-24.1,0.633,1.73,16.3,0.115,0.535,0.305,11.742,12.1,0.429,0.456,1.0,0.197,92.52,91.5,76.25,91,0.299
0041300205,1610612764,Wizards,WAS,Washington,240:00,111.6,110.9,84.3,86.8,27.3,24.1,0.512,1.11,16.1,0.465,0.885,0.695,20.797,20.7,0.53,0.564,1.0,0.199,92.52,91.5,76.25,92,0.701
0041300206,1610612754,Pacers,IND,Indiana,240:00,104.5,104.5,89.1,90.9,15.4,13.6,0.486,1.64,16.1,,0.735,,12.36,12.4,0.528,0.56,1.0,0.2,89.4,88.5,73.75,89,0.598
0041300206,1610612764,Wizards,WAS,Washington,240:00,89.1,90.9,104.5,104.5,-15.4,-13.6,0.548,1.55,14.7,0.265,,,12.249,12.5,0.405,0.456,1.0,0.202,89.4,88.5,73.75,88,0.402
0041300211,1610612748,Heat,MIA,Miami,240:00,122.9,125.9,101.8,100.0,21.1,25.9,0.524,2.2,19.5,0.206,0.833,0.553,11.489,11.8,0.628,0.66,1.0,0.2,85.76,85.5,71.25,85,0.659
0041300211,1610612751,Nets,BKN,Brooklyn,240:00,101.8,100.0,122.9,125.9,-21.1,-25.9,0.333,0.85,10.8,0.167,0.794,0.447,15.388,15.1,0.543,0.555,1.0,0.197,85.76,85.5,71.25,86,0.341
0041300212,1610612748,Heat,MIA,Miami,240:00,116.2,109.3,96.3,97.6,19.9,11.7,0.486,2.13,16.4,,0.674,,9.886,9.3,0.563,0.596,1.0,0.202,83.04,85.0,70.83,86,0.599
0041300212,1610612751,Nets,BKN,Brooklyn,240:00,96.3,97.6,116.2,109.3,-19.9,-11.7,0.576,1.36,16.2,0.326,,,16.44,16.7,0.474,0.487,1.0,0.202,83.04,85.0,70.83,84,0.401
0041300213,1610612748,Heat,MIA,Miami,240:00,107.1,107.1,121.7,122.4,-14.5,-15.2,0.419,1.3,12.7,,0.639,,11.905,11.9,0.515,0.57,1.0,0.2,84.74,84.5,70.42,84,0.402
0041300213,1610612751,Nets,BKN,Brooklyn,240:00,121.7,122.4,107.1,107.1,14.5,15.2,0.684,1.73,21.6,0.361,,,17.548,17.6,0.632,0.654,1.0,0.199,84.74,84.5,70.42,85,0.598
0041300214,1610612748,Heat,MIA,Miami,240:00,120.2,121.4,109.9,111.6,10.2,9.8,0.378,1.4,13.2,0.229,0.609,0.444,11.781,11.9,0.586,0.623,1.0,0.196,86.1,85.0,70.83,84,0.535
0041300214,1610612751,Nets,BKN,Brooklyn,240:00,109.9,111.6,120.2,121.4,-10.2,-9.8,0.647,2.0,17.8,0.391,0.771,0.556,12.597,12.8,0.468,0.531,1.0,0.195,86.1,85.0,70.83,86,0.465
0041300215,1610612748,Heat,MIA,Miami,240:00,114.8,112.9,111.1,110.6,3.7,2.4,0.621,1.8,16.6,0.231,0.659,0.45,11.956,11.8,0.5,0.595,1.0,0.203,84.12,85.0,70.83,85,0.56
0041300215,1610612751,Nets,BKN,Brooklyn,240:00,111.1,110.6,114.8,112.9,-3.7,-2.4,0.378,1.17,12.7,0.341,0.769,0.55,14.184,14.1,0.526,0.556,1.0,0.201,84.12,85.0,70.83,85,0.44
0041300221,1610612757,Trail Blazers,POR,Portland,240:00,90.5,94.8,119.6,118.4,-29.1,-23.5,0.29,0.45,7.2,0.333,,,19.677,20.6,0.402,0.481,1.0,0.197,99.32,97.5,81.25,97,0.302
0041300221,1610612759,Spurs,SAS,San Antonio,240:00,119.6,118.4,90.5,94.8,29.1,23.5,0.477,1.75,16.0,,0.667,,12.371,12.2,0.546,0.592,1.0,0.198,99.32,97.5,81.25,98,0.698
0041300222,1610612757,Trail Blazers,POR,Portland,240:00,98.6,104.3,121.1,123.9,-22.5,-19.6,0.375,1.0,11.8,0.415,0.696,0.545,15.244,16.1,0.468,0.498,1.0,0.198,96.28,92.5,77.08,93,0.377
0041300222,1610612759,Spurs,SAS,San Antonio,240:00,121.1,123.9,98.6,104.3,22.5,19.6,0.563,3.0,20.4,0.304,0.585,0.455,9.558,9.8,0.6,0.593,1.0,0.198,96.28,92.5,77.08,92,0.623
0041300223,1610612757,Trail Blazers,POR,Portland,240:00,97.5,106.2,119.2,121.6,-21.7,-15.5,0.639,1.53,17.0,0.327,0.761,0.531,14.199,15.5,0.476,0.527,1.0,0.197,102.32,97.0,80.83,97,0.413
0041300223,1610612759,Spurs,SAS,San Antonio,240:00,119.2,121.6,97.5,106.2,21.7,15.5,0.535,3.29,17.7,0.239,0.673,0.469,7.071,7.2,0.522,0.59,1.0,0.198,102.32,97.0,80.83,97,0.587
0041300224,1610612757,Trail Blazers,POR,Portland,240:00,100.3,103.0,92.6,93.9,7.7,9.1,0.395,1.31,12.7,0.328,0.808,0.555,12.656,13.0,0.474,0.497,1.0,0.197,101.04,99.0,82.5,100,0.535
0041300224,1610612759,Spurs,SAS,San Antonio,240:00,92.6,93.9,100.3,103.0,-7.7,-9.1,0.333,1.18,10.8,0.192,0.672,0.445,11.071,11.2,0.46,0.477,1.0,0.199,101.04,99.0,82.5,98,0.465
0041300225,1610612757,Trail Blazers,POR,Portland,240:00,82.4,85.4,109.4,107.2,-27.0,-21.8,0.545,1.0,14.5,0.231,0.796,0.505,18.094,18.8,0.438,0.463,1.0,0.201,97.26,96.5,80.42,96,0.351
0041300225,1610612759,Spurs,SAS,San Antonio,240:00,109.4,107.2,82.4,85.4,27.0,21.8,0.571,3.0,18.7,0.204,0.769,0.495,8.418,8.2,0.522,0.541,1.0,0.198,97.26,96.5,80.42,97,0.649
0041300231,1610612746,Clippers,LAC,Los Angeles,240:00,124.2,127.1,107.0,109.4,17.2,17.7,0.578,2.89,20.0,0.214,0.625,0.433,9.165,9.4,0.64,0.641,1.0,0.198,98.16,96.0,80.0,96,0.567
0041300231,1610612760,Thunder,OKC,Oklahoma City,240:00,107.0,109.4,124.2,127.1,-17.2,-17.7,0.436,0.94,13.1,0.375,0.786,0.567,18.345,18.8,0.512,0.552,1.0,0.2,98.16,96.0,80.0,96,0.433
0041300232,1610612746,Clippers,LAC,Los Angeles,240:00,102.9,106.3,114.7,115.5,-11.7,-9.1,0.622,1.64,17.7,0.2,0.638,0.412,14.268,14.7,0.5,0.542,1.0,0.196,97.9,96.0,80.0,95,0.427
0041300232,1610612760,Thunder,OKC,Oklahoma City,240:00,114.7,115.5,102.9,106.3,11.7,9.1,0.523,1.44,17.0,0.362,0.8,0.588,16.38,16.5,0.552,0.579,1.0,0.199,97.9,96.0,80.0,97,0.573
0041300233,1610612746,Clippers,LAC,Los Angeles,240:00,116.7,119.1,123.8,125.5,-7.1,-6.4,0.595,4.17,18.5,0.321,0.622,0.444,6.25,6.4,0.489,0.538,1.0,0.198,95.66,94.0,78.33,94,0.432
0041300233,1610612760,Thunder,OKC,Oklahoma City,240:00,123.8,125.5,116.7,119.1,7.1,6.4,0.591,1.86,19.8,0.378,0.679,0.556,14.687,14.9,0.595,0.646,1.0,0.201,95.66,94.0,78.33,94,0.568
0041300234,1610612746,Clippers,LAC,Los Angeles,240:00,101.2,106.3,102.1,104.2,-0.9,2.1,0.59,2.56,16.7,0.333,0.711,0.495,9.022,9.5,0.435,0.477,1.0,0.197,98.36,95.0,79.17,95,0.523
0041300234,1610612760,Thunder,OKC,Oklahoma City,240:00,102.1,104.2,101.2,106.3,0.9,-2.1,0.515,1.06,13.8,0.289,0.667,0.505,16.502,16.8,0.487,0.55,1.0,0.2,98.36,95.0,79.17,95,0.477
0041300235,1610612746,Clippers,LAC,Los Angeles,240:00,102.2,109.5,106.2,108.2,-4.1,1.2,0.553,1.24,15.6,0.296,0.778,0.515,16.699,17.9,0.5,0.537,1.0,0.197,100.32,96.0,80.0,95,0.451
0041300235,1610612760,Thunder,OKC,Oklahoma City,240:00,106.2,108.2,102.2,109.5,4.1,-1.2,0.424,1.08,11.7,0.222,0.704,0.485,13.153,13.4,0.474,0.565,1.0,0.197,100.32,96.0,80.0,97,0.549
0041300236,1610612746,Clippers,LAC,Los Angeles,240:00,97.2,103.2,110.0,108.3,-12.8,-5.2,0.65,2.89,18.7,0.328,0.78,0.515,8.929,9.5,0.453,0.472,1.0,0.2,97.66,95.5,79.58,95,0.423
0041300236,1610612760,Thunder,OKC,Oklahoma City,240:00,110.0,108.3,97.2,103.2,12.8,5.2,0.758,1.67,19.8,0.22,0.672,0.485,15.87,15.6,0.521,0.601,1.0,0.201,97.66,95.5,79.58,96,0.577
0041300301,1610612748,Heat,MIA,Miami,240:00,104.8,107.9,119.8,121.6,-15.0,-13.7,0.575,2.09,19.4,0.2,0.778,0.474,12.009,12.4,0.551,0.567,1.0,0.199,90.44,88.5,73.75,89,0.424
0041300301,1610612754,Pacers,IND,Indiana,240:00,119.8,121.6,104.8,107.9,15.0,13.7,0.657,1.92,19.3,0.222,0.8,0.526,13.441,13.6,0.574,0.635,1.0,0.197,90.44,88.5,73.75,88,0.576
0041300302,1610612748,Heat,MIA,Miami,240:00,106.2,108.8,101.7,102.5,4.5,6.3,0.559,1.46,17.8,0.278,0.647,0.494,15.869,16.3,0.567,0.581,1.0,0.198,81.76,80.5,67.08,80,0.566
0041300302,1610612754,Pacers,IND,Indiana,240:00,101.7,102.5,106.2,108.8,-4.5,-6.3,0.594,1.73,16.3,0.353,0.722,0.506,13.48,13.6,0.456,0.479,1.0,0.199,81.76,80.5,67.08,81,0.434
0041300303,1610612748,Heat,MIA,Miami,240:00,115.4,116.5,97.8,101.2,17.6,15.3,0.459,1.13,15.6,0.25,0.686,0.478,17.483,17.6,0.618,0.645,1.0,0.2,87.4,85.5,71.25,85,0.577
0041300303,1610612754,Pacers,IND,Indiana,240:00,97.8,101.2,115.4,116.5,-17.6,-15.3,0.548,0.89,15.2,0.314,0.75,0.522,21.348,22.1,0.523,0.572,1.0,0.194,87.4,85.5,71.25,86,0.423
0041300304,1610612748,Heat,MIA,Miami,240:00,120.1,121.4,107.8,108.4,12.2,13.0,0.5,2.29,15.0,0.231,,,8.239,8.3,0.522,0.607,1.0,0.193,84.22,83.5,69.58,84,0.609
0041300304,1610612754,Pacers,IND,Indiana,240:00,107.8,108.4,120.1,121.4,-12.2,-13.0,0.514,1.29,16.3,,0.769,,16.77,16.9,0.556,0.573,1.0,0.199,84.22,83.5,69.58,83,0.391
0041300305,1610612748,Heat,MIA,Miami,240:00,106.5,107.1,109.8,109.4,-3.3,-2.3,0.647,1.29,18.7,,0.596,,20.114,20.2,0.553,0.573,1.0,0.199,84.6,84.5,70.42,84,0.473
0041300305,1610612754,Pacers,IND,Indiana,240:00,109.8,109.4,106.5,107.1,3.3,2.3,0.351,1.0,11.4,0.404,,,15.352,15.3,0.513,0.53,1.0,0.199,84.6,84.5,70.42,85,0.527
0041300306,1610612748,Heat,MIA,Miami,240:00,132.6,136.0,105.1,105.7,27.5,30.3,0.545,2.18,20.0,0.286,0.875,0.6,12.466,12.8,0.651,0.686,1.0,0.193,87.9,86.5,72.08,86,0.635
0041300306,1610612754,Pacers,IND,Indiana,240:00,105.1,105.7,132.6,136.0,-27.5,-30.3,0.438,1.17,13.3,0.125,0.714,0.4,13.705,13.8,0.536,0.578,1.0,0.197,87.9,86.5,72.08,87,0.365
0041300311,1610612759,Spurs,SAS,San Antonio,240:00,126.5,125.8,108.1,109.4,18.3,16.4,0.56,2.8,21.1,0.237,,,10.365,10.3,0.626,0.646,1.0,0.195,96.8,96.5,80.42,97,0.617
0041300311,1610612760,Thunder,OKC,Oklahoma City,240:00,108.1,109.4,126.5,125.8,-18.3,-16.4,0.514,1.19,15.2,,0.763,,16.474,16.7,0.538,0.583,1.0,0.2,96.8,96.5,80.42,96,0.383
0041300312,1610612759,Spurs,SAS,San Antonio,240:00,120.3,119.1,79.9,81.9,40.4,37.2,0.659,2.25,20.6,0.302,,,12.887,12.8,0.555,0.608,1.0,0.202,94.76,94.0,78.33,94,0.757
0041300312,1610612760,Thunder,OKC,Oklahoma City,240:00,79.9,81.9,120.3,119.1,-40.4,-37.2,0.514,1.29,14.4,,0.698,,14.523,14.9,0.404,0.412,1.0,0.199,94.76,94.0,78.33,94,0.243
0041300313,1610612759,Spurs,SAS,San Antonio,240:00,94.1,99.0,108.6,107.1,-14.4,-8.1,0.611,1.38,16.2,0.291,0.66,0.461,15.528,16.3,0.451,0.495,1.0,0.2,100.34,98.5,82.08,98,0.422
0041300313,1610612760,Thunder,OKC,Oklahoma City,240:00,108.6,107.1,94.1,99.0,14.4,8.1,0.459,0.94,13.1,0.34,0.709,0.539,18.435,18.2,0.494,0.56,1.0,0.202,100.34,98.5,82.08,99,0.578
0041300314,1610612759,Spurs,SAS,San Antonio,240:00,97.2,100.0,114.6,112.9,-17.4,-12.9,0.515,1.31,13.9,0.259,0.837,0.515,13.73,14.1,0.452,0.496,1.0,0.201,93.16,92.5,77.08,92,0.352
0041300314,1610612760,Thunder,OKC,Oklahoma City,240:00,114.6,112.9,97.2,100.0,17.4,12.9,0.595,3.14,18.5,0.163,0.741,0.485,7.639,7.5,0.533,0.586,1.0,0.203,93.16,92.5,77.08,93,0.648
0041300315,1610612759,Spurs,SAS,San Antonio,240:00,128.3,125.8,95.9,94.7,32.4,31.1,0.59,1.92,18.5,,0.816,,13.158,12.9,0.599,0.656,1.0,0.202,92.0,93.5,77.92,93,0.668
0041300315,1610612760,Thunder,OKC,Oklahoma City,240:00,95.9,94.7,128.3,125.8,-32.4,-31.1,0.543,1.73,15.9,0.184,,,11.853,11.7,0.469,0.496,1.0,0.2,92.0,93.5,77.92,94,0.332
0041300316,1610612759,Spurs,SAS,San Antonio,265:00,104.7,104.7,97.7,99.1,7.0,5.6,0.526,1.43,14.0,0.305,0.796,0.528,13.089,13.1,0.463,0.514,1.0,0.202,98.03,97.36,81.13,107,0.522
0041300316,1610612760,Thunder,OKC,Oklahoma City,265:00,97.7,99.1,104.7,104.7,-7.0,-5.6,0.543,0.95,14.0,0.204,0.695,0.472,18.262,18.5,0.476,0.554,1.0,0.201,98.03,97.36,81.13,108,0.478
0041300401,1610612748,Heat,MIA,Miami,240:00,101.2,100.0,115.0,115.8,-13.7,-15.8,0.432,0.89,13.7,0.186,0.742,0.419,19.182,18.9,0.551,0.573,1.0,0.196,94.76,95.0,79.17,95,0.374
0041300401,1610612759,Spurs,SAS,San Antonio,240:00,115.0,115.8,101.2,100.0,13.7,15.8,0.75,1.3,23.0,0.258,0.814,0.581,24.038,24.2,0.684,0.708,1.0,0.199,94.76,95.0,79.17,95,0.626
0041300402,1610612748,Heat,MIA,Miami,240:00,108.6,110.1,105.7,109.1,2.9,1.0,0.432,1.0,14.4,,0.74,,17.73,18.0,0.586,0.618,1.0,0.193,90.52,88.5,73.75,89,0.522
